pathway	zr2502_1_R1	zr2502_10_R1	zr2502_11_R1	zr2502_12_R1	zr2502_13_R1	zr2502_14_R1	zr2502_15_R1	zr2502_17_R1	zr2502_18_R1	zr2502_19_R1	zr2502_2_R1	zr2502_20_R1	zr2502_21_R1	zr2502_22_R1	zr2502_23_R1	zr2502_24_R1	zr2502_25_R1	zr2502_26_R1	zr2502_27_R1	zr2502_28_R1	zr2502_29_R1	zr2502_3_R1	zr2502_30_R1	zr2502_31_R1	zr2502_32_R1	zr2502_33_R1	zr2502_34_R1	zr2502_35_R1	zr2502_36_R1	zr2502_37_R1	zr2502_38_R1	zr2502_39_R1	zr2502_4_R1	zr2502_40_R1	zr2502_41_R1	zr2502_42_R1	zr2502_43_R1	zr2502_44_R1	zr2502_45_R1	zr2502_46_R1	zr2502_47_R1	zr2502_48_R1	zr2502_49_R1	zr2502_5_R1	zr2502_50_R1	zr2502_51_R1	zr2502_52_R1	zr2502_53_R1	zr2502_54_R1	zr2502_6_R1	zr2502_7_R1	zr2502_8_R1	zr2502_9_R1
PWY-621	264.8205822613406	722.131454611579	263.4703947368421	486.7870257037943	283.0083194675541	417.3289763023423	232.77999979744993	394.0231124807396	549.433962264151	425.38866930171275	416.28729281767954	388.75992063492066	860.286478436623	328.61958369470943	505.8003600866031	319.28982199908717	457.7715877437326	394.649698593436	585.6539957820092	529.9550408719347	504.55217748562035	205.85333685043526	495.6536250009452	332.1458863443596	358.65900383141764	377.19829787234045	1100.1941768826618	450.3495495495495	715.4895913646878	1032.3226422424482	1002.6680222015083	604.5932680983013	690.9654506240678	1123.5242890458005	1051.670971934166	963.7651671929399	736.6800680531486	664.4528133835214	811.5873431154488	475.4321949262653	822.3091478151808	392.5680379746835	869.054070003631	528.0332871012482	396.4843592330979	0.0	603.8607594936709	991.5551569506725	525.1718494271686	701.8320987654321	661.3617554858934	1078.5881492084764	727.650260567458
PWY-6263	162.18618490481217	0.0	0.0	0.0	0.0	0.0	416.4703082647815	0.0	298.0191167987359	0.0	681.3221530209162	0.0	500.08273080342826	0.0	0.0	230.27062205414808	376.15165110093864	978.9488160683204	91.62352360950241	280.33772595234956	465.47480750032355	696.1976556736872	531.7388198637466	0.0	712.102347036676	0.0	141.86417267506215	0.0	307.7192021116643	0.0	0.0	0.0	554.8679121833097	877.9112745432141	0.0	164.8412304348245	0.0	0.0	0.0	601.5039863601489	114.05567662991265	465.5507770021396	0.0	842.9704519824155	1246.6773215530657	404.15508627707896	217.27058805013087	1371.2219518163083	649.0179332321894	415.24568153010404	0.0	0.0	0.0
PWY-6269	0.0	647.1774982631978	265.87848188557496	386.30534597704025	0.0	602.7421672532237	720.1792192616472	189.15483979380525	931.968141910788	184.1036311727202	360.3543221028016	430.9308964127727	718.149134271259	81.85643296611572	256.74568672018245	580.3189877662162	316.6008356919587	1095.7281804136899	383.295814373492	801.0589348555101	616.5400832318782	0.0	601.8286575210687	229.8381314665166	808.1484794705328	701.1219946571683	281.2140685590047	584.8509140684912	356.11321734614387	1077.9846672679319	1128.5358836147288	818.7148483598301	832.8615342424847	894.0526654973368	914.4416471947094	824.1027183288332	668.3236989350938	715.5793495630522	658.2737126364295	733.3315139109915	739.7675445182729	1212.3632683828234	434.2299541240609	707.9950843641624	1112.9063404342148	456.8945708625303	560.1309678161545	1890.5233701671757	639.8814010771554	767.2910366764559	1062.1106627266142	884.8797572264239	683.5511365589803
PWY-6277	762.8308476375862	1493.6099603349492	713.7536656891496	1114.7783723934306	228.0	1244.0653354692022	1677.333891943546	932.4800845964046	2343.459828639889	1116.3938527519658	1129.470232959448	910.6043373493977	1666.0073160686036	548.2211310563939	731.7515261503748	1842.8693845542264	1322.4833239118145	2118.3289533107154	1285.5021901942944	1620.767976588629	1498.287964786285	1169.0897571277721	2006.202788832617	1924.4946236559144	1486.938753677454	935.9999999999999	1626.6416996299604	925.609756097561	1028.5372352041932	1453.819972798887	1479.813431326873	1150.4865728586533	2581.7965075389366	2251.274637397099	1675.7544387091582	1381.262274579662	1377.222706786809	835.2707807270507	1311.778134670228	1932.420283337081	1693.7492199020007	2115.2283979448857	2048.291427851308	1764.1256256843662	1682.896813353566	845.3393157599552	1509.27429095215	2719.3277797899314	1838.9127696125215	1811.047170766941	1526.768115942029	2755.592036553525	1804.5235707121362
PWY-6282	0.0	1201.0212453672045	362.82939808445445	859.4749907274518	0.0	0.0	586.7044459109665	437.73976321908907	2037.7948009173042	270.02031718355374	537.7206786349923	1062.7183340226377	955.3957563356338	0.0	0.0	1248.2841742123296	414.49615827757316	1413.2213477661612	440.16575067241536	1131.3897357951676	483.41327978207505	0.0	611.9637218405564	634.4036943570975	1163.3345439976035	1178.0223351265267	621.208940780413	1022.950701418311	560.1078458676521	1968.655764416384	1819.977012026021	1511.7249941565692	1243.8775698952247	404.7549395647666	2179.7176193556274	1832.3317112499528	1468.8334035092223	1219.532525636697	1832.2781009604962	1889.1493396435665	644.6198077600286	2033.3767371220715	310.01311683246234	647.2322077579088	688.5567495877584	320.99883385212854	970.2471968538654	1547.5565765883723	988.6120699337287	1196.2312356498996	1675.455650243661	1750.497603371876	1709.5438988819585
PWY-6317	427.4198783825169	1006.8517535554486	280.85211738354946	540.1561866941989	308.61362386187307	432.86918526077613	210.8489195541098	648.7152615689371	1166.1236792521568	488.18381879002715	382.86683593538976	399.15778432345564	750.7434094168076	255.30807125557772	475.3053484367517	780.9605282766694	865.9357295950296	1014.175642791012	666.4792883880093	908.67026103489	770.0678399310954	371.7975784719738	1212.771720838518	835.7642087524963	437.2086237308955	300.2553852124976	1270.8908380441273	301.76877663525823	864.1781132447464	764.372780142998	600.3812141146453	368.4810642812542	1465.4501305857254	1264.8372975155753	1153.4940612085893	896.7357003352236	796.4090174223414	453.17473216861913	874.4192128061878	629.7116862137415	795.5052921763453	556.7892926455502	979.1409663573511	480.71244384188	418.4160611381518	333.6978613622938	821.4517847302993	901.4713553463208	1267.8937934261235	493.26714960093057	298.02319769915067	1449.2707612942727	756.9542136767869
PWY-6338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.05359218908103	119.2340521560643	32.318471376505165	0.0	0.0	8.440740608374742	47.40301729857012	26.689882086137192	87.17957513215782	107.67037382839075	0.0	9.66722650213686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.972536156603887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	314.3225806451613	0.0	0.0	0.0	0.0	0.0	0.0	343.22250639386186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	330.9782608695652	0.0	0.0	0.0	0.0	0.0	0.0	334.83033932135726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6353	0.0	1160.7645143664383	368.5141802260349	956.829862488207	205.84633172699247	0.0	617.5111119074755	604.9043634939248	1164.7401365097498	0.0	466.53179690388026	536.1388914999034	0.0	0.0	0.0	697.3334887842345	216.91731210355016	852.0324994326241	536.9215399893583	649.7213747263328	430.0919130658473	413.63278135775977	1040.823273705698	902.168941117994	458.53429760012745	21.775238154573838	994.7450871096391	56.91891156916323	661.7047661039555	949.8819246807254	1183.7315639598623	770.9985060251248	1422.005718563725	405.10476857433076	1747.4248893825168	1569.9328076818674	1217.5460413287194	996.6574676880417	1410.1532716553857	1286.757946914342	506.1307896335078	682.6658788270871	245.31631377996843	0.0	0.0	0.0	760.1843047921319	1295.2478703075171	1095.7885714096114	1087.6073015443728	627.7699482834588	1647.2405905985197	1188.1924808784174
PWY-6383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.12747481764501	0.0	170.0503301401716	0.0	0.0	0.0	0.0	0.0	138.4131788619009	0.0	0.0	0.0	0.0	0.0	0.0	245.79494831071813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	330.7514554411106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	338.1900216561398	0.0
PWY-6385	667.5181853229105	1378.0781835907396	508.6484363151784	954.8944008844151	399.3272673938962	1146.2052152148633	1333.5086515776504	850.0630026071772	2082.81300099926	1012.509927715278	1260.2815178204482	874.6007316189999	1514.6251776141416	501.7086044662917	666.8479693766063	1627.6937744659874	1274.64749499076	1922.302529818421	1203.1441725890038	1637.3463429621618	1290.8742881180037	1224.1239654487695	1961.0720293303782	2082.8530377939574	1341.257157527502	955.0353495679498	1442.9660110366315	916.8053244592345	1034.9564774584996	1436.8676553017062	1531.9738054989516	1083.8891947438062	2300.1273065544588	1812.2953582368332	1617.8956277571042	1361.1825313619563	1316.6342900312052	835.042408059922	1259.9909631713413	1778.0662155858101	1682.3000590812362	1572.8085545353526	2038.6771777410906	1564.1835689493516	1550.1696838158919	620.2682990042543	1509.2637044566955	2471.774242760088	1663.986963991014	1648.0929979578968	1404.0714385492074	2442.7206685995125	1671.2239937084494
PWY-6386	683.2668794728968	1396.290594715604	509.13565046334696	962.8512157726115	408.3441690063746	967.7430099232058	1315.0206088792884	865.0032716931076	2124.4055865964206	1019.0760395590944	1288.6224093205724	853.0749837672777	1542.6777188374951	514.9705947349922	685.4836363636364	1647.2565518675021	1273.92365645797	1926.2397863245246	1218.4531464065208	1653.2005296080251	1305.28111309717	1225.4881360303827	1984.8049741870752	2079.859693887528	1359.3288689207184	968.1616280784546	1453.9462504869448	928.361934477379	1061.8605079078352	1456.2432265198452	1540.3998914309911	1070.0425318309135	2359.0750624320985	1848.941754957366	1641.67098655639	1370.2098554811182	1326.9314180028314	844.5863554337841	1299.3749651641656	1774.4358896323504	1686.8843885969873	1556.5789660944718	2040.576554746726	1598.3818356788195	1547.4141409622584	605.8469324015625	1519.3371321014497	2498.610885331633	1678.33546422397	1665.986224304081	1409.4016145827961	2456.622870499421	1691.0228298800241
PWY-6387	675.8919620995295	1396.5021391199584	684.2392444910807	1097.7477408837885	406.5002163834429	1191.4706880304007	1429.0542260787854	858.7511579852007	2160.4679427416954	1033.176186669743	1318.1605449018741	914.3667026356555	1558.0905435812263	514.7541944059425	677.2181195478621	1653.9521628179073	1349.582135694984	2035.9924317590762	1230.5684740306751	1721.717526653031	1348.2878464427044	1263.3121536491124	2042.9328256179629	2160.521790407671	1403.9465662204882	959.9157802390613	1463.750706327292	921.1051776178314	1049.1002281158117	1458.2594341795145	1574.2315164399413	1085.0855565227744	2341.8839888406933	1843.314541970293	1646.6218016703617	1366.5672704523743	1340.617334720105	844.6871974734041	1291.008017942915	1789.834757639138	1758.6592314053205	1922.9610333692144	2090.6879055865975	1601.1324876966453	1712.4947127945486	706.289732328151	1540.206672729701	2521.515074069901	1717.0242800102462	1762.6709914387502	1448.3770250368188	2563.253640593742	1722.6329909179824
PWY-6396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.67232181460321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.70923614007515	0.0	0.0	0.0	80.31109859742955	146.36390055429223	0.0	93.49394676909127	0.0	0.0	0.0	250.36255728953878	119.36789642827442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.59496327387198	0.0	123.99736868614042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	235.1131130664999	0.0	333.02878823067164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6467	163.99999999999997	419.0	722.0	1041.0	0.0	805.0	1325.0000000000002	103.00000000000001	1202.0	549.0	1092.0	599.0	599.0	23.0	0.0	1111.4999999999998	849.0	1650.33	182.0	732.0	599.0	1039.0	1134.0	721.0	1134.0	702.9999999999999	209.99999999999997	698.0	352.0	930.81	951.21	815.62	1304.0	836.0000000000001	885.86	1148.08	594.71	569.14	800.1899999999998	1296.6699999999998	912.86	1908.0	312.0	1220.9999999999998	1646.0	676.0	718.0	1607.0	991.0000000000001	1592.0	1421.9999999999998	1012.0000000000002	929.0000000000001
PWY-6470	0.0	0.0	0.0	0.0	0.0	0.0	684.1188866092548	0.0	0.0	0.0	0.0	0.0	379.23763611072025	357.6119107172292	410.5030210216035	0.0	0.0	0.0	467.44023452157427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6471	543.4556285322188	914.7037732790062	378.22361467789545	821.3297241005324	334.89108789210354	0.0	842.0020053444002	730.7097059441998	1369.5125883695964	720.0764793215699	797.4020162692592	710.9877031336727	969.1535640931038	407.7077745404958	624.836507137214	641.9754270223011	849.0220481950137	902.1142876653726	980.1017151179416	1089.014946905249	852.4603138756129	598.5997297613146	686.5303869620797	1051.5604410376363	860.5557705827729	745.2158311492185	1305.3999572076445	676.9698485477982	955.2320331516659	729.0981279775291	48.681740991067066	0.0	1197.8479842959161	1389.600835159028	936.4904093452525	763.6872096266933	758.2276549417226	478.9426116195864	910.4068310666624	0.0	0.0	0.0	0.0	871.0203496163684	0.0	0.0	0.0	1249.1839961990447	1041.2194060553354	825.7776926886369	751.4709522198183	1170.7265698272308	1041.3371673578333
PWY-6478	82.0	0.0	326.8698060941828	681.386468952734	0.0	300.0776979843751	701.7918132288332	148.20723362658848	519.7505567118453	0.0	531.6286149162862	169.54946779832642	150.2658780246215	0.0	0.0	323.7754677754678	266.84288622139366	678.5786840587266	227.8412655120687	438.93887102371025	341.43319094289825	187.02944640753827	644.9688854053397	639.2382420971472	439.9373288009903	0.0	367.8310436164577	0.0	352.0	110.6701129699624	150.7061375196881	0.0	650.3230653643877	455.9825960841189	0.0	157.7040090311513	0.0	98.64094745963989	128.91246962266624	353.16198185791495	246.072525505751	293.1219731051196	0.0	580.4258804258805	718.6832704919339	341.0712671048621	142.2813508900952	655.4234992764333	639.6315993856725	699.764996907854	285.2920353982301	300.5993876981023	215.67206070369105
PWY-6507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.4432092484548	0.0	31.174858984689774	140.18808777429467	0.0	154.46475875560608	85.66467065868264	0.0	137.40264026402642	0.0	209.63593582068268	143.68265756798894	0.0	5.980952380952381	0.0	15.842364532019701	0.0	21.839447592177137	0.0	15.849437679370885	0.0	224.17768345094714	0.0	0.0	0.0	0.0	0.0	0.0	177.12940185649524	0.0	0.0	0.0	0.0	71.0	0.0	115.23772864655814	178.7815618896822	0.0	56.496872207327975	0.0	0.0
PWY-6519	0.0	838.4283834040554	333.1188119607327	593.3968176527096	0.0	0.0	525.59744415814	271.0177421812936	1763.0047385634095	244.96804960849036	530.2746656309827	934.1173214691898	801.3844320694153	0.0	0.0	1100.0734356937878	357.62643330060297	895.5337275666484	401.65870139500475	1046.6449675060085	346.2436290871613	0.0	613.7518865210134	351.87886532281067	1062.726556907229	1048.525994410766	345.84440221712794	899.1313440263997	318.03992462119174	1566.191286053676	1532.318505190015	1294.874609327545	1238.4596554337431	345.0210923881175	1559.1578597493224	1524.352795667187	1100.8654573972372	965.799175654496	1362.202013362184	1055.390680033707	526.9515580783834	1497.0555320790554	267.21905329887426	580.907646252036	551.1084579795454	280.087508881182	636.4409829037733	1070.3945023843073	622.6258955504602	1077.362640062558	1483.6909968822747	1326.5125324821572	1306.1924770356777
PWY-6545	0.0	0.0	0.0	0.0	0.0	0.0	547.5013739065492	490.0222745053824	632.1553644519763	774.6112487359792	0.0	0.0	0.0	0.0	0.0	703.5982704568626	745.4446735197816	1526.7560245937227	0.0	905.2093525571943	1195.9185977196166	805.6112224520671	1069.9419342496728	933.732758730245	936.3530916300889	0.0	810.3162003972263	0.0	571.7219155643264	0.0	0.0	0.0	585.7449730382563	1151.638985103829	321.55659848856385	244.21293612516942	0.0	0.0	0.0	1344.6992344814514	611.8545250697173	1347.1115136385022	1120.8277107006102	0.0	1150.7991681650428	530.5914972221627	651.3399860089984	1659.1479961363334	1197.823014590012	0.0	486.56679359464283	394.23110519864684	842.6031644515418
PWY-6562	0.0	194.86609129932066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.29633247798122	0.0	0.0	791.7007641415195	0.0	663.3120143476846	0.0	951.9482638004599	813.4753151716542	813.5652313040854	81.1421890392432	165.22208433957445	460.17908176447986	412.0655811512928	361.0980792187729	232.31130056462868	257.404939805703	18.366816736212726	394.1608009870471	0.0	78.52861067425879	328.0590055916251	0.0	0.0	191.76611920980883	582.0400633083838	0.0	500.2766811893868	998.0502099001106	242.88644122528595	325.60975421598863
PWY-6565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	905.6038509035757	0.0	763.0076280095303	0.0	1084.022384012945	928.5069272203156	922.285184118	100.58128018662048	0.0	426.7238707713302	430.6140858809195	158.7835290448948	246.94447597525166	275.29905560870895	0.0	113.83835606322965	0.0	0.0	397.31022407147145	0.0	0.0	0.0	698.6784866001699	0.0	563.7508745607915	1150.3790783579655	0.0	0.0
PWY-6588	0.0	382.9236036884726	0.0	0.0	0.0	1018.1305392803923	471.4112879163416	0.0	0.0	0.0	0.0	0.0	1228.4771007916931	0.0	381.328931137604	307.96706169428364	0.0	286.7991297681015	541.6771288655119	0.0	0.0	0.0	0.0	307.1766709332072	0.0	0.0	0.0	0.0	0.0	236.2549668946034	243.76597504842914	350.1425728964565	0.0	1082.4760244115082	505.32588168029264	0.0	274.36201609701936	178.74597416735264	392.7401582205006	473.10061408783184	1213.9387128316514	400.12690332370886	894.0476564008551	552.8138415208215	268.87578044439044	0.0	408.2624812901656	1715.3684492232164	0.0	663.7613938138	125.97164451670956	661.6579880593872	804.314349265227
PWY-6590	0.0	0.0	0.0	0.0	0.0	596.7945503636249	791.3334764178846	0.0	56.89565725515056	0.0	0.0	0.0	82.40922055323739	92.10238719593983	44.704827056623564	394.45204431897275	317.22897968011074	543.456684605546	68.94818875189564	0.0	178.56444252271558	0.0	395.6864648914525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.00158775050491	0.0	0.0	711.1956157124772	0.0	0.0	0.0	0.0	133.27563800894004	585.1808864640149	718.9928154555053	699.6923577404909	0.0	0.0	269.1707315768474	204.53401738247257	0.0	943.346921904695	492.84637428701336	445.3535211181837	0.0	632.3703071654676	442.5421314197566
PWY-6608	0.0	1321.8269904397473	353.1162397757382	1051.964149324819	178.94250513347023	333.0322005234946	555.5229411558961	535.0794599543956	1223.7112199497396	0.0	371.6622179512956	504.97689762266623	159.30155958169385	281.7820014057522	256.569409825974	541.1876385083448	135.31838853785166	912.1751873373726	567.725764902959	522.4411371765957	303.4133868671628	466.7423238632387	1220.3193364100287	831.1041819836547	460.56517639508286	11.963778326637	903.3546767399365	31.713312302839114	592.3925985518906	673.3101704053736	958.7783103029972	552.423951362812	1358.6711801064587	261.4843339805447	1920.147237571249	1519.554525497706	1272.5045310035669	1088.472201247925	1339.7418575982178	1678.8661886192847	414.7374669256651	708.2381944064945	658.0402158651342	0.0	702.2687836636306	51.587139266834214	1397.0597610587822	991.5230622248115	1147.9460405963748	984.0968683943648	406.66269500640624	1877.116996312437	1463.4701993916865
PWY-6609	724.273527420447	1541.3546968268927	679.1905813097866	1104.6585585585585	460.31416837782336	1154.9336040609135	1195.2969213855686	910.0422993492407	1527.6519634211943	1047.93711291091	1141.903470283207	582.7917737789203	1558.9009217271544	591.4440799966875	808.7269465358406	1350.5195952161912	1137.5351493848857	1103.5120858011846	1282.6230566667305	1465.5656482246077	1286.2041988157187	1350.5418719211823	1856.277114751665	2204.3447493762756	551.3532513181019	1249.9935897435896	1716.2361251261352	1172.0930232558137	1103.764495985727	1713.8700613267438	1877.4782319982853	1333.7634558315603	1990.2771946564885	1865.2306875497745	1816.8249601610332	1464.245007675343	1280.129547431413	939.3268657808629	1377.3437916124426	1540.171388790971	1740.681917041234	654.2589386526157	2227.839269109943	1686.4955498133793	1224.8924156874714	90.05353466026081	1669.2160475482913	2816.3136420081605	1329.7720370047127	1799.741042345277	1729.6582513951635	2186.5288699168727	1686.2148564664103
